candidate_id,constituency_name,constituency_no,district_name,candidate_name,party_name,party_code,alliance,gender,age,education,criminal_cases,serious_cases,assets_declared,liabilities,votes_received,vote_share_pct,winner,margin,deposit_forfeited,source_url
30172,PALLAVARAM,30,KANCHIPURAM,Rajesh T R,IND,IND,NONE,M,33,Bachelor's Degree,0,0,427000,,,,False,,False,
30166,PALLAVARAM,30,KANCHIPURAM,S.Sathiyaraj,IND,IND,NONE,M,31,Bachelor's Degree,0,0,712000,,,,False,,False,
30168,PALLAVARAM,30,KANCHIPURAM,S.Sundaramoorthy Pandiyar,IND,IND,NONE,M,61,12th Grade (HSC / +2),0,0,1427000,,,,False,,False,
30173,PALLAVARAM,30,KANCHIPURAM,S.Vetri Vel,IND,IND,NONE,M,30,Bachelor's Degree,0,0,561000,,,,False,,False,
30157,PALLAVARAM,30,KANCHIPURAM,T.Amirtha Kanthan,NIP,NIP,,M,44,Diploma / ITI,0,0,2636000,,,,False,,False,
30163,PALLAVARAM,30,KANCHIPURAM,B.Rajeswari,NMK,NMK,OTHERS,F,50,12th Grade (HSC / +2),0,0,4617000,,,,False,,False,
30153,PALLAVARAM,30,KANCHIPURAM,Dr.R.Karthikeyan,NTK,NTK,NTK,M,38,Doctorate (Ph.D / MD),0,0,66500000,,,,False,,False,
30160,PALLAVARAM,30,KANCHIPURAM,A.Thangaraj,PT,PT,OTHERS,M,65,Bachelor's Degree,0,0,11300000,,,,False,,False,
30162,PALLAVARAM,30,KANCHIPURAM,S.Rahamathulla,TAVK,TAVK,OTHERS,M,36,Diploma / ITI,0,0,1771000,,,,False,,False,
30159,PALLAVARAM,30,KANCHIPURAM,J.Kamatchi,Tamilaga Vettri Kazhagam,TVK,TVK,F,44,10th Grade (SSLC),0,0,255200000,,,,False,,False,
30176,TAMBARAM,31,KANCHIPURAM,C.Rajendran,AIADMK,AIADMK,,M,65,Bachelor's Degree,0,0,73300000,,,,False,,False,
30179,TAMBARAM,31,KANCHIPURAM,M.Raja,BSP,BSP,OTHERS,M,27,10th Grade (SSLC),0,0,1090000,,,,False,,False,
30183,TAMBARAM,31,KANCHIPURAM,S.Parthiban,DMA,DMA,,M,35,9th Grade,0,0,622000,,,,False,,False,
30177,TAMBARAM,31,KANCHIPURAM,R.S.Kiruthika Devi,DMK,DMK,INDIA,F,55,Bachelor's Degree,0,0,128900000,,,,False,,False,
30190,TAMBARAM,31,KANCHIPURAM,M.Jacob,IND,IND,NONE,M,48,12th Grade (HSC / +2),0,0,1552000,,,,False,,False,
30189,TAMBARAM,31,KANCHIPURAM,R.Ravikumar,IND,IND,NONE,M,61,9th Grade,0,0,35000,,,,False,,False,
30188,TAMBARAM,31,KANCHIPURAM,S.Balasubramanian,IND,IND,NONE,M,45,10th Grade (SSLC),0,0,255000,,,,False,,False,
30185,TAMBARAM,31,KANCHIPURAM,S.Karthik,IND,IND,NONE,M,31,Bachelor's Degree,0,0,26000,,,,False,,False,
30186,TAMBARAM,31,KANCHIPURAM,Sarathkumar. R,IND,IND,NONE,M,31,Bachelor's Degree,0,0,4890000,,,,False,,False,
30187,TAMBARAM,31,KANCHIPURAM,T.Dhivakaran,IND,IND,NONE,M,49,10th Grade (SSLC),0,0,10000,,,,False,,False,
30182,TAMBARAM,31,KANCHIPURAM,Thambiraj.E,NIP,NIP,,M,39,Master's Degree,0,0,148000,,,,False,,False,
30178,TAMBARAM,31,KANCHIPURAM,S.Tamilchelvi,NTK,NTK,NTK,F,63,Doctorate (Ph.D / MD),0,0,22900000,,,,False,,False,
30184,TAMBARAM,31,KANCHIPURAM,P.Pon Raja,TAVK,TAVK,OTHERS,M,43,9th Grade,0,0,1862000,,,,False,,False,
30180,TAMBARAM,31,KANCHIPURAM,D.Sarathkumar,Tamilaga Vettri Kazhagam,TVK,TVK,M,34,Bachelor's Degree,0,0,,,,,False,,False,
30181,TAMBARAM,31,KANCHIPURAM,Sivaraman.S,VTVTK,VTVTK,,M,62,Bachelor's Degree,0,0,3081000,,,,False,,False,
30192,CHENGALPATTU,32,KANCHIPURAM,M.Gajendran,AIADMK,AIADMK,,M,47,Bachelor's Degree,0,0,42600000,,,,False,,False,
30194,CHENGALPATTU,32,KANCHIPURAM,S.Saravanan,BSP,BSP,OTHERS,M,46,Not Specified,0,0,422000,,,,False,,False,
30193,CHENGALPATTU,32,KANCHIPURAM,Karthikdhandapani,DMK,DMK,INDIA,M,43,Bachelor's Degree,0,0,36900000,,,,False,,False,
30198,CHENGALPATTU,32,KANCHIPURAM,A.Esakkiappan,IND,IND,NONE,M,44,Bachelor's Degree,0,0,228000,,,,False,,False,
30204,CHENGALPATTU,32,KANCHIPURAM,C.Vimalraj,IND,IND,NONE,M,34,Master's Degree,0,0,181000,,,,False,,False,
30200,CHENGALPATTU,32,KANCHIPURAM,G.Christopher,IND,IND,NONE,M,29,Bachelor's Degree,0,0,21000,,,,False,,False,
30199,CHENGALPATTU,32,KANCHIPURAM,Karthick.A,IND,IND,NONE,M,33,Diploma / ITI,0,0,2966000,,,,False,,False,
30197,CHENGALPATTU,32,KANCHIPURAM,M.Anandan,IND,IND,NONE,M,41,10th Grade (SSLC),0,0,120000,,,,False,,False,
30205,CHENGALPATTU,32,KANCHIPURAM,P.George Devadoss,IND,IND,NONE,M,48,Bachelor's Degree,0,0,1245000,,,,False,,False,
30201,CHENGALPATTU,32,KANCHIPURAM,S.Delhi Babu,IND,IND,NONE,M,51,Master's Degree,0,0,266000,,,,False,,False,
30202,CHENGALPATTU,32,KANCHIPURAM,T.Prem Balaji,IND,IND,NONE,M,51,Bachelor's Degree,0,0,83419,,,,False,,False,
30203,CHENGALPATTU,32,KANCHIPURAM,V.Ramakrishnan,IND,IND,NONE,M,45,Diploma / ITI,0,0,1565000,,,,False,,False,
30191,CHENGALPATTU,32,KANCHIPURAM,Amutha.N,NTK,NTK,NTK,F,56,Bachelor's Degree,0,0,2363000,,,,False,,False,
30195,CHENGALPATTU,32,KANCHIPURAM,S.Selvam (A) Chella,TAVK,TAVK,OTHERS,M,44,Bachelor's Degree,0,0,3807000,,,,False,,False,
30196,CHENGALPATTU,32,KANCHIPURAM,S.Thiyagarajan,Tamilaga Vettri Kazhagam,TVK,TVK,M,37,Bachelor's Degree,0,0,6115000,,,,False,,False,
30208,THIRUPORUR,33,KANCHIPURAM,Dr.D.Vinoth Kumar,BSP,BSP,OTHERS,M,36,12th Grade (HSC / +2),0,0,1921000,,,,False,,False,
30215,THIRUPORUR,33,KANCHIPURAM,D.Panneerselvam,IND,IND,NONE,M,48,9th Grade,0,0,508000,,,,False,,False,
30214,THIRUPORUR,33,KANCHIPURAM,S.Gnanasekaran,IND,IND,NONE,M,33,Bachelor's Degree,0,0,615000,,,,False,,False,
30216,THIRUPORUR,33,KANCHIPURAM,S.Meshak,IND,IND,NONE,M,46,8th Grade,0,0,9493000,,,,False,,False,
30213,THIRUPORUR,33,KANCHIPURAM,V M Chandiran,IND,IND,NONE,M,34,Bachelor's Degree,0,0,119000,,,,False,,False,
30209,THIRUPORUR,33,KANCHIPURAM,A.Selvaraj,MAMK,MAMK,,M,46,Not Specified,0,0,,,,,False,,False,
30206,THIRUPORUR,33,KANCHIPURAM,Ambeth Rajan,NTK,NTK,NTK,M,70,Bachelor's Degree,0,0,30300000,,,,False,,False,
30211,THIRUPORUR,33,KANCHIPURAM,K.Balu,PMK,PMK,NDA,M,55,Bachelor's Degree,0,0,50100000,,,,False,,False,
30210,THIRUPORUR,33,KANCHIPURAM,V.Desappan,SP,SP,OTHERS,M,43,9th Grade,0,0,727000,,,,False,,False,
30212,THIRUPORUR,33,KANCHIPURAM,B.Vijayaraj,Tamilaga Vettri Kazhagam,TVK,TVK,M,32,Bachelor's Degree,0,0,3570000,,,,False,,False,
30207,THIRUPORUR,33,KANCHIPURAM,R.Panneerdoss,VCK,VCK,INDIA,M,57,Bachelor's Degree,0,0,107300000,,,,False,,False,
30219,CHEYYUR,34,KANCHIPURAM,Rajasekar. E,AIADMK,AIADMK,,M,64,Not Specified,0,0,1890000000,,,,False,,False,
30221,CHEYYUR,34,KANCHIPURAM,Murugavel. A,AIPTMMK,AIPTMMK,,M,49,Bachelor's Degree,0,0,258000,,,,False,,False,
30223,CHEYYUR,34,KANCHIPURAM,Ambethkar. S,IND,IND,NONE,M,46,6th Grade,0,0,52000,,,,False,,False,
30224,CHEYYUR,34,KANCHIPURAM,Arun. C,IND,IND,NONE,M,37,12th Grade (HSC / +2),0,0,10000,,,,False,,False,
30225,CHEYYUR,34,KANCHIPURAM,Ezhil. E,IND,IND,NONE,M,34,10th Grade (SSLC),0,0,52000,,,,False,,False,
30227,CHEYYUR,34,KANCHIPURAM,Gopikrishna. D,IND,IND,NONE,M,39,Bachelor's Degree,0,0,,,,,False,,False,
30229,CHEYYUR,34,KANCHIPURAM,Jegan. M,IND,IND,NONE,M,31,Not Specified,0,0,,,,,False,,False,
30226,CHEYYUR,34,KANCHIPURAM,Krishnakanth. E,IND,IND,NONE,M,32,10th Grade (SSLC),0,0,81000,,,,False,,False,
30228,CHEYYUR,34,KANCHIPURAM,Raja. K,IND,IND,NONE,M,40,10th Grade (SSLC),0,0,306000,,,,False,,False,
30218,CHEYYUR,34,KANCHIPURAM,Swathilakshmi Sekar,NTK,NTK,NTK,F,31,Bachelor's Degree,0,0,539000,,,,False,,False,
30220,CHEYYUR,34,KANCHIPURAM,Gangadurai. K,TAVK,TAVK,OTHERS,M,39,9th Grade,0,0,1600000,,,,False,,False,
30222,CHEYYUR,34,KANCHIPURAM,Mohan Raja.M.G.K,Tamilaga Vettri Kazhagam,TVK,TVK,M,46,Diploma / ITI,0,0,8192000,,,,False,,False,
30217,CHEYYUR,34,KANCHIPURAM,Sinthanai Selvan,VCK,VCK,INDIA,M,61,Not Specified,0,0,14100000,,,,False,,False,
30231,MADURANTHAKAM,35,KANCHIPURAM,Maragatham Kumaravel.K,AIADMK,AIADMK,,F,44,Master's Degree,0,0,7953000,,,,False,,False,
30235,MADURANTHAKAM,35,KANCHIPURAM,R.Sugan,AIPTMMK,AIPTMMK,,M,39,Diploma / ITI,0,0,191000,,,,False,,False,
30232,MADURANTHAKAM,35,KANCHIPURAM,Neelam E.Ramkumar,BSP,BSP,OTHERS,M,36,Bachelor's Degree,0,0,823000,,,,False,,False,
30230,MADURANTHAKAM,35,KANCHIPURAM,S.Amulu Ponmalar,DMK,DMK,INDIA,F,48,10th Grade (SSLC),0,0,2400000,,,,False,,False,
30237,MADURANTHAKAM,35,KANCHIPURAM,M.Kadirvel,IND,IND,NONE,M,62,Master's Degree,0,0,12000,,,,False,,False,
30238,MADURANTHAKAM,35,KANCHIPURAM,Ranjitham.M,IND,IND,NONE,F,49,10th Grade (SSLC),0,0,555000,,,,False,,False,
30233,MADURANTHAKAM,35,KANCHIPURAM,G.Janakiraman,NTK,NTK,NTK,M,33,Master's Degree,0,0,516000,,,,False,,False,
30236,MADURANTHAKAM,35,KANCHIPURAM,S.Punniyakotti,TAVK,TAVK,OTHERS,M,32,7th Grade,0,0,329000,,,,False,,False,
30234,MADURANTHAKAM,35,KANCHIPURAM,Ezhil Katharine Ezhilmalai,Tamilaga Vettri Kazhagam,TVK,TVK,F,53,Master's Degree,0,0,7475000,,,,False,,False,
30239,UTHIRAMERUR,36,KANCHIPURAM,Sundar.K,DMK,DMK,INDIA,M,71,Bachelor's Degree,0,0,,,,,False,,False,
30241,UTHIRAMERUR,36,KANCHIPURAM,Sivakumar.A,DMSK,DMSK,OTHERS,M,44,Master's Degree,0,0,16000000,,,,False,,False,
30245,UTHIRAMERUR,36,KANCHIPURAM,Anbu.V,IND,IND,NONE,M,28,Bachelor's Degree,0,0,237000,,,,False,,False,
30248,UTHIRAMERUR,36,KANCHIPURAM,Cittibabu.R,IND,IND,NONE,M,59,8th Grade,0,0,116000,,,,False,,False,
30249,UTHIRAMERUR,36,KANCHIPURAM,Devarajan.C,IND,IND,NONE,M,57,9th Grade,0,0,411000,,,,False,,False,
30250,UTHIRAMERUR,36,KANCHIPURAM,Deventhiramoorthy.S,IND,IND,NONE,M,68,6th Grade,0,0,17000,,,,False,,False,
30247,UTHIRAMERUR,36,KANCHIPURAM,Gunasekar.V,IND,IND,NONE,M,36,10th Grade (SSLC),0,0,446000,,,,False,,False,
30246,UTHIRAMERUR,36,KANCHIPURAM,Kamalakannan.K,IND,IND,NONE,M,28,9th Grade,0,0,952000,,,,False,,False,
30251,UTHIRAMERUR,36,KANCHIPURAM,Magesh Kumar.T,IND,IND,NONE,M,29,Master's Degree,0,0,2130000,,,,False,,False,
30252,UTHIRAMERUR,36,KANCHIPURAM,Maheswari.J,IND,IND,NONE,F,37,Not Specified,0,0,30000,,,,False,,False,
30240,UTHIRAMERUR,36,KANCHIPURAM,Maram Masilamani.B.S,NTK,NTK,NTK,M,56,Master's Degree,0,0,4276000,,,,False,,False,
30242,UTHIRAMERUR,36,KANCHIPURAM,Mageshkumar.P,PMK,PMK,NDA,M,46,Bachelor's Degree,0,0,4159000,,,,False,,False,
30244,UTHIRAMERUR,36,KANCHIPURAM,Jakirusan.D,TAVK,TAVK,OTHERS,M,54,Primary (Up to 4th),0,0,630000,,,,False,,False,
30243,UTHIRAMERUR,36,KANCHIPURAM,Munirathinam.J,Tamilaga Vettri Kazhagam,TVK,TVK,M,43,Bachelor's Degree,0,0,69100000,,,,False,,False,
30257,KANCHEEPURAM,37,KANCHIPURAM,M.Nandhakumar,ACDP,ACDP,,M,31,Not Specified,0,0,,,,,False,,False,
30253,KANCHEEPURAM,37,KANCHIPURAM,V.Somasundaram,AIADMK,AIADMK,,M,57,5th Grade,0,0,71270,,,,False,,False,
30259,KANCHEEPURAM,37,KANCHIPURAM,P.Venkatesan,AIPTMMK,AIPTMMK,,M,46,Diploma / ITI,0,0,198000,,,,False,,False,
30254,KANCHEEPURAM,37,KANCHIPURAM,Nithya Sugumar,DMK,DMK,INDIA,F,38,12th Grade (HSC / +2),0,0,,,,,False,,False,
30263,KANCHEEPURAM,37,KANCHIPURAM,C.Dillibabu,IND,IND,NONE,M,53,9th Grade,0,0,31141,,,,False,,False,
30264,KANCHEEPURAM,37,KANCHIPURAM,E.Dhakshnamoorthy,IND,IND,NONE,M,26,Diploma / ITI,0,0,40329,,,,False,,False,
30265,KANCHEEPURAM,37,KANCHIPURAM,G.Babu,IND,IND,NONE,M,37,6th Grade,0,0,4931000,,,,False,,False,
30262,KANCHEEPURAM,37,KANCHIPURAM,Gnanamoorthy,IND,IND,NONE,M,55,Not Specified,0,0,,,,,False,,False,
30266,KANCHEEPURAM,37,KANCHIPURAM,M.Balaji,IND,IND,NONE,M,28,Bachelor's Degree,0,0,931000,,,,False,,False,
30267,KANCHEEPURAM,37,KANCHIPURAM,M.Meganathan,IND,IND,NONE,M,45,10th Grade (SSLC),0,0,1636000,,,,False,,False,
30260,KANCHEEPURAM,37,KANCHIPURAM,M.Somasundaram,IND,IND,NONE,M,43,8th Grade,0,0,70149,,,,False,,False,
30261,KANCHEEPURAM,37,KANCHIPURAM,V.Somasundaram,IND,IND,NONE,M,43,8th Grade,0,0,70149,,,,False,,False,
30255,KANCHEEPURAM,37,KANCHIPURAM,Vetriselvi,NTK,NTK,NTK,F,52,Master's Degree,0,0,4431000,,,,False,,False,
30258,KANCHEEPURAM,37,KANCHIPURAM,V.Naresh,TAVK,TAVK,OTHERS,M,36,9th Grade,0,0,8890000,,,,False,,False,
30256,KANCHEEPURAM,37,KANCHIPURAM,R.V.Ranjithkumar,Tamilaga Vettri Kazhagam,TVK,TVK,M,50,Bachelor's Degree,0,0,16400000,,,,False,,False,
30270,ARAKONAM,38,VELLORE,S.Ravi,AIADMK,AIADMK,,M,62,Bachelor's Degree,0,0,3469000,,,,False,,False,
30274,ARAKONAM,38,VELLORE,Vetrivel. M,AJPK,AJPK,,M,52,Bachelor's Degree,0,0,,,,,False,,False,
30269,ARAKONAM,38,VELLORE,P.Sudhakar,BSP,BSP,OTHERS,M,47,12th Grade (HSC / +2),0,0,89000,,,,False,,False,
30280,ARAKONAM,38,VELLORE,G.Mohan,IND,IND,NONE,M,65,10th Grade (SSLC),0,0,22305,,,,False,,False,
30278,ARAKONAM,38,VELLORE,M.Manikandan,IND,IND,NONE,M,33,Bachelor's Degree,0,0,433000,,,,False,,False,
30276,ARAKONAM,38,VELLORE,M.Santhanam,IND,IND,NONE,M,38,Not Specified,0,0,183000,,,,False,,False,
30277,ARAKONAM,38,VELLORE,N.Praveenkumar,IND,IND,NONE,M,29,Bachelor's Degree,0,0,155000,,,,False,,False,
30275,ARAKONAM,38,VELLORE,P.Govindaraj,IND,IND,NONE,M,49,12th Grade (HSC / +2),0,0,256000,,,,False,,False,
30279,ARAKONAM,38,VELLORE,T.Muralidharan,IND,IND,NONE,M,44,Bachelor's Degree,0,0,6000,,,,False,,False,
30271,ARAKONAM,38,VELLORE,K.Rajkumar,NTK,NTK,NTK,M,29,10th Grade (SSLC),0,0,10500000,,,,False,,False,
30273,ARAKONAM,38,VELLORE,N.Lakshmipathy,TAVK,TAVK,OTHERS,M,54,Bachelor's Degree,0,0,20000,,,,False,,False,
30272,ARAKONAM,38,VELLORE,V.Gandhiraj,Tamilaga Vettri Kazhagam,TVK,TVK,M,52,Bachelor's Degree,0,0,33300000,,,,False,,False,
30268,ARAKONAM,38,VELLORE,Ezhil Caroline,VCK,VCK,INDIA,F,56,Bachelor's Degree,0,0,86600000,,,,False,,False,
30282,SHOLINGHUR,39,VELLORE,M.Giridharan,BSP,BSP,OTHERS,M,41,Diploma / ITI,0,0,211000,,,,False,,False,
30283,SHOLINGHUR,39,VELLORE,A.M.Munirathinam,INC,INC,INDIA,M,70,10th Grade (SSLC),0,0,924800000,,,,False,,False,
30289,SHOLINGHUR,39,VELLORE,A.Anandan,IND,IND,NONE,M,36,Bachelor's Degree,0,0,305000,,,,False,,False,
30297,SHOLINGHUR,39,VELLORE,A.Palani,IND,IND,NONE,M,43,10th Grade (SSLC),0,0,302000,,,,False,,False,
30299,SHOLINGHUR,39,VELLORE,K.Munisamy,IND,IND,NONE,M,49,10th Grade (SSLC),0,0,20000,,,,False,,False,
30291,SHOLINGHUR,39,VELLORE,Kaviyarasan.Subiramani,IND,IND,NONE,M,33,Bachelor's Degree,0,0,234000,,,,False,,False,
30296,SHOLINGHUR,39,VELLORE,M.Dinesh,IND,IND,NONE,M,33,10th Grade (SSLC),0,0,362000,,,,False,,False,
30302,SHOLINGHUR,39,VELLORE,M.Vijayan,IND,IND,NONE,M,42,6th Grade,0,0,423000,,,,False,,False,
30292,SHOLINGHUR,39,VELLORE,N.Gopalakrishnan,IND,IND,NONE,M,50,12th Grade (HSC / +2),0,0,6045000,,,,False,,False,
30298,SHOLINGHUR,39,VELLORE,N.Mani,IND,IND,NONE,M,48,10th Grade (SSLC),0,0,730000,,,,False,,False,
30295,SHOLINGHUR,39,VELLORE,R.Sethupathi,IND,IND,NONE,M,33,Not Specified,0,0,40000,,,,False,,False,
30290,SHOLINGHUR,39,VELLORE,S.Ilayaraja,IND,IND,NONE,M,41,Bachelor's Degree,0,0,143000,,,,False,,False,
30294,SHOLINGHUR,39,VELLORE,Santhanam.R,IND,IND,NONE,M,44,6th Grade,0,0,392000,,,,False,,False,
30301,SHOLINGHUR,39,VELLORE,T.Rajendran,IND,IND,NONE,M,54,10th Grade (SSLC),0,0,45000,,,,False,,False,
30303,SHOLINGHUR,39,VELLORE,V.Hemachandiran,IND,IND,NONE,M,34,Diploma / ITI,0,0,1086000,,,,False,,False,
30300,SHOLINGHUR,39,VELLORE,V.Munirathinam,IND,IND,NONE,M,56,10th Grade (SSLC),0,0,80000,,,,False,,False,
30293,SHOLINGHUR,39,VELLORE,V.Sadhasivam,IND,IND,NONE,M,50,Diploma / ITI,0,0,1061000,,,,False,,False,
30281,SHOLINGHUR,39,VELLORE,A.Ashok Kumar,NTK,NTK,NTK,M,36,Bachelor's Degree,0,0,23000,,,,False,,False,
30285,SHOLINGHUR,39,VELLORE,K.Saravanan,PMK,PMK,NDA,M,51,Bachelor's Degree,0,0,6010000,,,,False,,False,
30286,SHOLINGHUR,39,VELLORE,Sudhakar.K,TAVK,TAVK,OTHERS,M,47,Bachelor's Degree,0,0,2848000,,,,False,,False,
30284,SHOLINGHUR,39,VELLORE,G.Kapil,Tamilaga Vettri Kazhagam,TVK,TVK,M,32,Not Specified,0,0,7505000,,,,False,,False,
30287,SHOLINGHUR,39,VELLORE,S.Senthilkumar,VBA,VBA,,M,55,12th Grade (HSC / +2),0,0,2580000,,,,False,,False,
30288,SHOLINGHUR,39,VELLORE,R.Vinoth,VTVTK,VTVTK,,M,33,10th Grade (SSLC),0,0,295000,,,,False,,False,
30307,KATPADI,40,VELLORE,V.Ramu,AIADMK,AIADMK,,M,63,Bachelor's Degree,0,0,86800000,,,,False,,False,
30310,KATPADI,40,VELLORE,V.Chandran,AIPTMMK,AIPTMMK,,M,73,10th Grade (SSLC),0,0,1030000,,,,False,,False,
30306,KATPADI,40,VELLORE,J.Ramesh,BSP,BSP,OTHERS,M,53,10th Grade (SSLC),0,0,633000,,,,False,,False,
30305,KATPADI,40,VELLORE,Duraimurugan,DMK,DMK,INDIA,M,87,Master's Degree,0,0,80300000,,,,False,,False,
30309,KATPADI,40,VELLORE,Ganesan .P,IDMK,IDMK,,M,45,5th Grade,0,0,12000,,,,False,,False,
30318,KATPADI,40,VELLORE,D.Ramu,IND,IND,NONE,M,33,Diploma / ITI,0,0,1069000,,,,False,,False,
30317,KATPADI,40,VELLORE,Dhananchezhiyan,IND,IND,NONE,M,45,10th Grade (SSLC),0,0,1420000,,,,False,,False,
30316,KATPADI,40,VELLORE,Dhanasekar,IND,IND,NONE,M,53,10th Grade (SSLC),0,0,10000,,,,False,,False,
30315,KATPADI,40,VELLORE,M.Suthakar,IND,IND,NONE,M,44,10th Grade (SSLC),0,0,504000,,,,False,,False,
30313,KATPADI,40,VELLORE,S.Raman,IND,IND,NONE,M,70,Diploma / ITI,0,0,112000,,,,False,,False,
30314,KATPADI,40,VELLORE,Saravanan .D,IND,IND,NONE,M,44,12th Grade (HSC / +2),0,0,4326000,,,,False,,False,
30304,KATPADI,40,VELLORE,S.Thirukkumaran,NTK,NTK,NTK,M,49,Master's Degree,0,0,12100000,,,,False,,False,
30308,KATPADI,40,VELLORE,Indu .W,TMMDK,TMMDK,,F,31,Not Specified,0,0,1050000,,,,False,,False,
30312,KATPADI,40,VELLORE,S.Balaji,TNIK,TNIK,,M,32,Not Specified,0,0,,,,,False,,False,
30311,KATPADI,40,VELLORE,Dr M Sudhakar,Tamilaga Vettri Kazhagam,TVK,TVK,M,52,Not Specified,0,0,238000000,,,,False,,False,
30324,RANIPET,41,VELLORE,S.Munisamy,ACDP,ACDP,,M,46,Bachelor's Degree,0,0,1854000,,,,False,,False,
30320,RANIPET,41,VELLORE,V.M.Karthikeyan,BJP,BJP,NDA,M,55,Bachelor's Degree,0,0,28500000,,,,False,,False,
30322,RANIPET,41,VELLORE,J.Jeniferjanet,BSP,BSP,OTHERS,F,28,Bachelor's Degree,0,0,1042000,,,,False,,False,
30319,RANIPET,41,VELLORE,R.Gandhi,DMK,DMK,INDIA,M,80,10th Grade (SSLC),0,0,910400000,,,,False,,False,
30331,RANIPET,41,VELLORE,A.Nareshkumar,IND,IND,NONE,M,42,7th Grade,0,0,6998000,,,,False,,False,
30326,RANIPET,41,VELLORE,J.Hassain,IND,IND,NONE,M,82,Bachelor's Degree,0,0,8075000,,,,False,,False,
30332,RANIPET,41,VELLORE,J.Mohan,IND,IND,NONE,M,39,12th Grade (HSC / +2),0,0,246000,,,,False,,False,
30327,RANIPET,41,VELLORE,K.Sakthivel Nathan,IND,IND,NONE,M,53,12th Grade (HSC / +2),0,0,,,,,False,,False,
30328,RANIPET,41,VELLORE,N.Sugumar,IND,IND,NONE,M,42,8th Grade,0,0,,,,,False,,False,
30333,RANIPET,41,VELLORE,S.Jayaprakash,IND,IND,NONE,M,70,8th Grade,0,0,7840000,,,,False,,False,
30330,RANIPET,41,VELLORE,V.Dharmendiran,IND,IND,NONE,M,49,Bachelor's Degree,0,0,9025000,,,,False,,False,
30329,RANIPET,41,VELLORE,V.Suresh,IND,IND,NONE,M,47,6th Grade,0,0,,,,,False,,False,
30321,RANIPET,41,VELLORE,Thaarikha Salman,NTK,NTK,NTK,F,27,Bachelor's Degree,0,0,4165000,,,,False,,False,
30325,RANIPET,41,VELLORE,N.Viswanathan,TAVK,TAVK,OTHERS,M,33,10th Grade (SSLC),0,0,781000,,,,False,,False,
30323,RANIPET,41,VELLORE,Thahira,Tamilaga Vettri Kazhagam,TVK,TVK,F,40,10th Grade (SSLC),0,0,25000,,,,False,,False,
30340,ARCOT,42,VELLORE,V.Seetharaman,ACDP,ACDP,,M,42,10th Grade (SSLC),0,0,338000,,,,False,,False,
30336,ARCOT,42,VELLORE,S.M.Sukumar,AIADMK,AIADMK,,M,65,10th Grade (SSLC),0,0,235100000,,,,False,,False,
30339,ARCOT,42,VELLORE,S.P.Shanmugam,AJPK,AJPK,,M,56,Bachelor's Degree,0,0,1588000,,,,False,,False,
30337,ARCOT,42,VELLORE,M.Vasanthakumar,BSP,BSP,OTHERS,M,33,Bachelor's Degree,0,0,5554,,,,False,,False,
30335,ARCOT,42,VELLORE,J.L.Eswarappan,DMK,DMK,INDIA,M,47,Bachelor's Degree,0,0,60900000,,,,False,,False,
30347,ARCOT,42,VELLORE,A.Vijay,IND,IND,NONE,M,30,Not Specified,0,0,75000,,,,False,,False,
30344,ARCOT,42,VELLORE,Eswarappan.M,IND,IND,NONE,M,44,Not Specified,0,0,40260,,,,False,,False,
30346,ARCOT,42,VELLORE,K.Manikandan,IND,IND,NONE,M,47,10th Grade (SSLC),0,0,60000,,,,False,,False,
30343,ARCOT,42,VELLORE,R.Indhumathi,IND,IND,NONE,F,44,12th Grade (HSC / +2),0,0,7020000,,,,False,,False,
30345,ARCOT,42,VELLORE,V.Shanthi,IND,IND,NONE,F,62,9th Grade,0,0,,,,,False,,False,
30334,ARCOT,42,VELLORE,Archana Narasimman,NTK,NTK,NTK,F,32,Not Specified,0,0,,,,,False,,False,
30342,ARCOT,42,VELLORE,P.Venkatesan,TAVK,TAVK,OTHERS,M,54,5th Grade,0,0,2841000,,,,False,,False,
30341,ARCOT,42,VELLORE,G.Vijay Mohan,Tamilaga Vettri Kazhagam,TVK,TVK,M,41,5th Grade,0,0,6100000,,,,False,,False,
30338,ARCOT,42,VELLORE,V.Gandhi,VBA,VBA,,M,54,10th Grade (SSLC),0,0,155000,,,,False,,False,
30348,VELLORE,43,VELLORE,S R K Appu,AIADMK,AIADMK,,M,48,Bachelor's Degree,0,0,22200000,,,,False,,False,
30358,VELLORE,43,VELLORE,S.Appu,AIJMK,AIJMK,OTHERS,M,25,Bachelor's Degree,0,0,46500,,,,False,,False,
30357,VELLORE,43,VELLORE,M.Vinothkumar,AMGRDMK,AMGRDMK,,M,34,Diploma / ITI,0,0,61282,,,,False,,False,
30353,VELLORE,43,VELLORE,K.Muniyappan,APP,APP,,M,74,Master's Degree,0,0,3010000,,,,False,,False,
30349,VELLORE,43,VELLORE,P.Karthikeyan,DMK,DMK,INDIA,M,65,5th Grade,0,0,293200000,,,,False,,False,
30361,VELLORE,43,VELLORE,M.Loganathan,IND,IND,NONE,M,40,Diploma / ITI,0,0,558000,,,,False,,False,
30359,VELLORE,43,VELLORE,S.Madhan Kumar,IND,IND,NONE,M,35,Diploma / ITI,0,0,102000,,,,False,,False,
30360,VELLORE,43,VELLORE,S.Rajkamal,IND,IND,NONE,M,31,Bachelor's Degree,0,0,1231000,,,,False,,False,
